ESD_um_,Area,Eccentricity,EquivDiameter,FilledArea,OD,MajorAxisLength,MeanIntensity,MinorAxisLength,Orientation,Perimeter,Solidity,AspectRatio,Circularity,SettlingVelocity_mpd_
102.2289107,57,0.71836861,8.519075892,57,0.342313839,10.90548189,61.45614035,7.586536571,34.09075817,29.227,0.876923077,1.437478326,0.683655143,12.574656
127.0216183,88,0.538217929,10.58513486,88,0.242302891,11.89479793,32.96590909,10.02500358,-47.09446045,34.47,0.897959184,1.186513085,0.781716157,10.22012852
118.8178441,75,0.474287434,9.772050238,75,0.242302891,11.40049649,38.02666667,10.0366557,64.60587508,40.483,0.765306122,1.13588598,0.495231611,2.05632
100.4194065,55,0.46301133,8.368283872,55,0.225469467,9.447521733,30.01818182,8.373833198,57.24819251,27.548,0.859375,1.12821948,0.733821286,12.46045091
77.78453777,33,0.357442181,6.482044814,33,0.258936453,6.78219459,39.60606061,6.334130731,-45,17.301,1,1.070738019,0.992320251,0.107136
143.9380209,113,0.162421995,11.99483508,113,0.287656491,12.15319208,50.04424779,11.99181455,-5.618831178,35.777,0.949579832,1.013457307,0.937505994,16.66883368
69.0435287,26,0.625565737,5.753627392,26,0.228407082,6.989822375,38.92307692,5.453259935,48.9848052,17.235,0.896551724,1.281769521,0.786900977,1.730658462
118.0437782,76,0.832482218,9.836981519,76,0.373126314,13.72451915,67.77631579,7.604094046,-50.95660219,33.726,0.88372093,1.804885509,0.70264166,12.41986065
91.83647829,46,0.189050756,7.653039857,46,0.235460697,8.144063136,42.63043478,7.997203826,-53.43714977,25.1,0.884615385,1.018363832,0.72475184,1.307705806
186.151786,189,0.326212906,15.51264884,189,0.28071242,16.05865457,46.67724868,15.18018713,-14.20111233,47.843,0.945,1.057869342,0.913679247,31.1240671
117.2646029,75,0.518742701,9.772050238,75,0.245022413,10.89826935,34.30666667,9.317261913,74.19892135,31.352,0.903614458,1.169685843,0.792125997,8.448714419
129.1686146,91,0.580120187,10.76405122,91,0.242302891,12.85509732,32.89010989,10.47087385,-74.82263535,43.394,0.791304348,1.227700525,0.528056944,0.176256
42.81897879,10,0.844365629,3.568248232,10,0.214316055,5.153843522,24.2,2.761261236,6.842009876,9.552,0.909090909,1.866481684,0.779903284,8.699694545
132.6697534,96,0.539775879,11.05581278,96,0.250496356,12.22566547,34.61458333,10.29167238,74.61331271,34.462,0.941176471,1.187918253,0.853144152,3.983959149
80.10697414,35,0.619090576,6.675581178,35,0.267840069,7.951483582,42.91428571,6.244455826,-32.73968573,21.246,0.897435897,1.273366936,0.739503176,11.0025216
46.90584114,12,0.773768909,3.908820095,12,0.236843247,5.029344274,33,3.185928534,-80.58312354,9.643,1,1.578611767,0.922608221,4.937560615
48.82114734,13,0.576018433,4.068428945,13,0.228407082,4.717670003,36.69230769,3.856396618,-11.30993247,10.222,0.928571429,1.223336309,0.914759141,4.500654545
71.64985586,28,0.278621689,5.970821321,28,0.238211875,6.268767013,32.07142857,6.020529696,14.39700066,16.954,0.933333333,1.041231807,0.871297078,5.152896
151.9922968,126,0.674487975,12.66602474,126,0.434227016,14.87941739,77.48412698,10.98526306,16.25476708,38.291,0.961832061,1.354488946,0.922350927,13.73908114
50.66409895,14,0.913883529,4.222008246,14,0.251883407,7.111667575,36.5,2.887169709,81.92083308,12.62,0.933333333,2.463196934,0.708170287,3.298909091
66.3348767,24,0.708139123,5.527906392,24,0.22983912,7.301450883,27.5,5.155356815,7.220270827,19.857,0.8,1.416284293,0.57018867,3.059889231
54.16220002,16,0.586269107,4.513516668,16,0.243662652,5.130928914,34.4375,4.156649509,62.00967499,11.512,0.941176471,1.23439056,0.936357336,0.578619616
125.569895,86,0.591957933,10.46415791,86,0.604758135,11.80484673,93.26744186,9.514338879,27.94235678,33.238,0.914893617,1.240742723,0.816568554,14.83976348
88.79132424,43,0.547749392,7.39927702,43,0.234078146,8.174719711,29.06976744,6.839317597,47.22780142,20.576,1,1.195253707,0.960587891,0.78192
187.6233646,192,0.445109849,15.63528038,192,0.231271157,16.74996932,29.6875,14.99919512,61.49586057,51.416,0.923076923,1.116724544,0.81058898,46.339776
215.3756325,253,0.768628845,17.94796938,253,0.456234567,22.94739355,79.39130435,14.67933302,-83.49746053,57.85,0.954716981,1.563244972,0.854654211,68.00610462
52.44232467,15,0.475270821,4.370193722,15,0.267840069,4.760952286,41.86666667,4.188874153,45,10.751,1,1.136570857,0.976640026,2.710491429
116.4802154,74,0.381660116,9.70668462,74,0.247750155,10.22969859,36.97297297,9.455338441,87.0294131,29.318,0.936708861,1.081896608,0.882582787,8.214048
55.8291179,17,0.642004926,4.652426492,17,0.242302891,5.489185001,44.35294118,4.208560952,-79.00443504,12.455,1,1.304290246,0.878211918,0.282566687
55.8291179,17,0.471362557,4.652426492,17,0.42501065,5.090643202,83.11764706,4.489639489,-78.69006753,12.157,1,1.133864582,0.912758368,0.756675491
99.50231505,54,0.444194453,8.291859587,54,0.266324787,8.864413935,41.5,7.941897953,82.7654863,23.694,0.947368421,1.116158126,0.942282753,8.146855385
77.78453777,33,0.420555624,6.482044814,33,0.228407082,7.008765782,27.51515152,6.358820198,37.65287677,19.468,0.916666667,1.102211663,0.8112194,2.424516923
42.81897879,10,0.657535506,3.568248232,10,0.223954969,4.258325179,27.8,3.208322511,0,8.146,1,1.327274663,0.986295854,1.250141538
334.9747074,612,0.703633286,27.91455895,612,0.284139278,33.29143253,50.11111111,23.65567005,57.8798621,94.777,0.930091185,1.40733416,0.802104514,66.02934857
118.0437782,76,0.506528625,9.836981519,76,0.298774836,10.67235988,50.40789474,9.201955695,57.50762648,28.466,0.962025316,1.159792573,0.955961973,83.86769455
166.9391121,152,0.57881313,13.91159268,152,0.247750155,15.6982168,36.72368421,12.80127123,62.54782337,45.395,0.910179641,1.226301398,0.810802132,10.93869078
278.8169895,424,0.576000923,23.23474913,424,0.529490408,25.869967,88.67924528,21.14737974,-65.47468915,73.15,0.957110609,1.223317844,0.915424134,71.79441231
72.91809336,29,0.27752102,6.07650778,29,0.250496356,6.531638549,36.86206897,6.275072948,-14.17284681,17.88,0.935483871,1.040886473,0.824663227,1.091689412
55.8291179,17,0.821445482,4.652426492,17,0.216029193,6.418610751,22.82352941,3.660450593,84.83737089,12.827,0.894736842,1.753502906,0.837771342,0.318968471
406.8929644,903,0.490542216,33.90774703,903,0.319285559,36.43107944,62.13289037,31.74667755,-64.35176945,110.813,0.955555556,1.147555658,0.87384408,163.461888
55.8291179,17,0.587007811,4.652426492,17,0.231271157,5.480689489,27.70588235,4.437063547,-17.27004545,12.827,0.894736842,1.235206445,0.837771342,1.319563636
75.39059177,31,0.309551035,6.282549314,31,0.245022413,6.581574694,31.58064516,6.258306373,-55.08972933,17.235,0.939393939,1.051654282,0.938228089,0.131956364
430.5383907,1011,0.534498368,35.87819923,1011,0.32819701,39.87762838,62.55984174,33.7033555,-57.76464854,122.061,0.941340782,1.183194605,0.810465207,113.6592
138.7493492,105,0.791293615,11.56244577,105,0.319285559,15.36555774,61.32380952,9.3950606,-47.7772786,44.866,0.795454545,1.635493202,0.572505028,13.19860603
90.83277079,45,0.311948063,7.569397566,45,0.389725859,7.889114144,63.6,7.495440688,-39.81414867,21.825,0.918367347,1.052521722,0.90720164,9.14976
71.64985586,28,0.613148375,5.970821321,28,0.247750155,6.806429061,33.75,5.376859555,-69.49545655,15.986,1,1.265874437,0.961716942,0.832121379
52.44232467,15,0.695894648,4.370193722,15,0.231271157,5.276768957,29.93333333,3.789479359,58.14739504,11.049,1,1.392478612,0.936052173,4.923318857
46.90584114,12,0.472903608,3.908820095,12,0.246386284,4.324626255,35.08333333,3.810489467,-19.80534412,9.552,1,1.134926705,0.935883941,3.127285029
55.8291179,32,0.520134321,6.383076486,32,0.267840069,7.085996992,31.21875,6.052040011,-50.7389774,18.062,0.941176471,1.170844373,0.894418838,3.14928
48.82114734,17,0.450667064,4.652426492,17,0.216029193,5.099919397,40.76470588,4.552657791,61.51193378,12,1,1.12020706,0.931784901,1.676911304
27.08110001,13,0.742020619,4.068428945,13,0.304676613,6.753070076,22.15384615,4.527103254,-61.18588904,16.284,0.684210526,1.491697825,0.432917021,0.894922105
218.7542801,261,0.50955018,18.22952334,261,0.253270458,19.84950594,38.54022989,17.07932758,54.19530187,57.114,0.959558824,1.162194814,0.903349163,14.6112
81.24330003,36,0.427961009,6.770275003,36,0.225469467,7.622658823,27.72222222,6.889337683,-73.87400909,21.734,0.9,1.106442908,0.731080991,3.7326528
40.62165002,9,0,3.385137501,9,0.319285559,3.464101615,59.55555556,3.464101615,0,7.476,1,1,1,3.35529931
57.44768838,18,0.671792289,4.787307365,18,0.236843247,5.808277471,30.72222222,4.302420993,-78.54711517,13.563,0.947368421,1.350002122,0.810607448,4.27078656
224.5446191,275,0.47660954,18.71205159,275,0.28071242,20.05198896,49.12,17.62800614,74.33122723,59.562,0.958188153,1.137507487,0.878936921,37.7312256
82.36395021,37,0.495086627,6.863662518,37,0.296873524,7.836151043,52.45945946,6.808389821,86.11741699,23.231,0.840909091,1.150955108,0.668506962,4.845312
38.29845892,8,0.547722558,3.191538243,8,0.232674652,3.651483717,27.375,3.055050463,90,7.22,1,1.195228609,0.936368556,4.195584
59.02188911,19,0.717366198,4.918490759,19,0.239580502,6.299989066,36.42105263,4.389179089,-7.289514676,14.812,0.904761905,1.435345639,0.740731358,3.328128
54.16220002,16,0.684169251,4.513516668,16,0.219300732,5.426144572,24.5625,3.957413518,-69.61480431,11.33,0.941176471,1.371134087,0.960057374,8.6842368
54.16220002,16,0.39732847,4.513516668,16,0.222440471,4.948210696,25.625,4.54085648,11.41682709,12.066,0.941176471,1.089708675,0.869378517,8.65728
23.45292057,3,0.730296743,1.954410048,3,0.225469467,2.581988897,25.33333333,1.763834207,45,3.093,1,1.463850109,0.969873184,4.370510769
168.0338066,154,0.566991195,14.00281721,154,0.251883407,15.6031684,38.92207792,12.85270198,-77.49194114,43.137,0.93902439,1.213999082,0.903587674,17.28493714
46.90584114,12,0.661437828,3.908820095,12,0.272528946,4.618802154,42.33333333,3.464101615,90,9.436,1,1.333333333,0.953226395,3.72096
27.08110001,4,0.870424023,2.256758334,4,0.205183582,3.435908801,19.25,1.691507428,58.28252559,4.408,1,2.0312703,0.881907054,6.576552
54.16220002,16,0.327326835,4.513516668,16,0.234078146,4.830458915,28.875,4.564354646,-71.56505118,11.81,0.941176471,1.058300524,0.899404247,3.780332308
158.4880744,137,0.732563974,13.20733954,137,0.557496981,16.32100884,90.11678832,11.10968114,-18.67836279,44.676,0.883870968,1.469079862,0.752930717,183.783168
42.81897879,10,0.657535506,3.568248232,10,0.235460697,4.258325179,39.2,3.208322511,0,8.146,1,1.327274663,0.986295854,1.920672
38.29845892,8,0.580947502,3.191538243,8,0.284139278,3.651483717,47.125,2.972092417,45,6.831,1,1.228590234,1,3.888
30.27759026,5,0.765092056,2.523132522,5,0.225469467,3.306559138,26.2,2.12916259,18.43494882,4.962,1,1.552985739,0.956807706,5.20128
35.82492793,7,0.353093932,2.985410661,7,0.250496356,3.236694375,33.57142857,3.028212018,0,6.368,1,1.068846684,0.972711557,4.06944
35.82492793,76,0.944617869,9.836981519,76,0.258936453,20.51315012,39.84210526,6.731848352,26.79661204,46.669,0.678571429,3.047179473,0.384928474,4.304121081
40.62165002,9,0.759113364,3.385137501,9,0.222440471,4.430771014,25.66666667,2.884247823,-83.95262146,8.237,1,1.536196362,0.873524868,0.859062857
27.08110001,4,0,2.256758334,4,0.247750155,2.309401077,33.75,2.309401077,0,3.556,1,1,1,1.524705882
57.44768838,18,0.693186604,4.787307365,18,0.231271157,5.810934815,27.22222222,4.18827871,87.20543478,12.736,0.9,1.387427919,0.897249154,2.6915328
33.16743835,6,0.833333333,2.763953196,6,0.263326587,4,41.16666667,2.211083194,0,6.368,1,1.809068067,0.833752763,2.308873846
106.6183974,62,0.722270439,8.884866447,62,0.310778771,10.77061923,54.9516129,7.449075912,88.91998036,26.018,0.96875,1.445900049,0.916302028,0.379296
114.0947024,71,0.586262179,9.507891863,71,0.258936453,10.68414312,38.84507042,8.655452815,66.9395052,27.986,0.934210526,1.23438292,0.920825089,12.58797176
121.1103611,80,0.77873653,10.09253009,80,0.308727952,12.97592313,49,8.140459791,24.82868764,31.832,0.930232558,1.594003713,0.821900711,8.320984615
27.08110001,4,0,2.256758334,4,0.261843668,2.309401077,39.75,2.309401077,0,3.556,1,1,1,2.097011613
59.02188911,19,0.728946289,4.918490759,19,0.216029193,6.795454058,22.52631579,4.651970054,-61.52928824,18.451,0.791666667,1.460769089,0.512098945,5.779033043
23.45292057,3,0.730296743,1.954410048,3,0.222440471,2.581988897,28.33333333,1.763834207,45,3.093,1,1.463850109,0.969873184,1.113723871
30.27759026,5,0.765092056,2.523132522,5,0.245022413,3.306559138,30.6,2.12916259,-18.43494882,4.962,1,1.552985739,0.956807706,3.020112
130.5803354,93,0.187082413,10.88169461,93,0.389725859,11.10106742,68.11827957,10.90506944,-21.70056987,32.204,0.958762887,1.017973107,0.935453656,13.51839086
115.69051,73,0.514770764,9.64087583,73,0.395421462,10.55624038,65.61643836,9.050158977,-39.87519345,29.5,0.948051948,1.166414911,0.860974012,18.38170537
38.29845892,8,0.866025404,3.191538243,8,0.257508807,4.618802154,36,2.309401077,90,7.476,1,2,0.891759474,0.530967273
30.27759026,4,0.866025404,2.256758334,4,0.231271157,3.651483717,31,1.825741858,-71.56505118,5.053,0.8,2,0.748540177,3.56544
80.10697414,35,0.314378213,6.675581178,35,0.250496356,6.95659468,34.68571429,6.60388012,-80.93095892,18.616,0.972222222,1.0534102,0.929086661,1.372525714
30.27759026,5,0.84711745,2.523132522,5,0.242302891,4.00666112,30.8,2.12916259,45,6.277,0.833333333,1.88180139,0.708284666,1.558341818
114.8953768,72,0.618385746,9.57461473,72,0.266324787,10.91245891,43.27777778,8.575825545,-83.05864041,28.102,0.947368421,1.272467455,0.926873417,11.02995692
76.59691784,32,0.709657754,6.383076486,32,0.234078146,8.056882019,27.21875,5.676448608,-86.89945972,19.865,0.864864865,1.419352587,0.759722933,2.926966154
35.82492793,7,0.353093932,2.985410661,7,0.258936453,3.236694375,32.57142857,3.028212018,90,6.368,1,1.068846684,0.972711557,1.1380608
30.27759026,5,0.765092056,2.523132522,5,0.245022413,3.306559138,30,2.12916259,18.43494882,4.962,1,1.552985739,0.956807706,1.328989091
52.44232467,15,0.734684193,4.370193722,15,0.234078146,5.527943624,28.86666667,3.750208195,-14.71924484,11.512,0.9375,1.474036463,0.877835002,1.175625763
48.82114734,13,0.812190185,4.068428945,13,0.231271157,5.499388812,31.23076923,3.208303578,-36.7285083,10.495,1,1.714111112,0.878499424,1.085064828
38.29845892,8,0.580947502,3.191538243,8,0.235460697,3.651483717,30.25,2.972092417,-45,6.831,1,1.228590234,1,2.66112
103.1217566,58,0.611206047,8.593479714,58,0.272528946,9.765950118,42.05172414,7.729471392,-67.87048448,24.521,0.966666667,1.26346934,0.95247173,10.506672
30.27759026,5,0.765092056,2.523132522,5,0.222440471,3.306559138,24.6,2.12916259,71.56505118,4.962,1,1.552985739,0.956807706,3.712541538
75.39059177,31,0.753229095,6.282549314,31,0.239580502,8.134745112,38.61290323,5.350695801,-38.77693506,19.195,0.911764706,1.520315378,0.780796233,1.835745882
30.27759026,4,0.866025404,2.256758334,4,0.236843247,3.651483717,45.75,1.825741858,18.43494882,5.053,0.8,2,0.748540177,2.772075789
71.64985586,28,0.71756842,5.970821321,28,0.234078146,7.242139328,28.75,5.044063284,-14.01841495,16.011,1,1.435774874,0.95920791,6.748272
69.0435287,26,0.490306476,5.753627392,26,0.234078146,6.273243466,29.69230769,5.467445907,-82.75589839,15.25,1,1.147380984,0.965927506,6.54624
46.90584114,12,0.772423883,3.908820095,12,0.228407082,5.142416207,30.25,3.265986324,-45,9.924,0.923076923,1.574536969,0.88335014,3.18816
87.7527935,42,0.648071693,7.312732791,42,0.362488488,9.068999218,63.45238095,6.906762379,73.37611663,28.02,0.79245283,1.313060841,0.543525422,2.986390588
64.93819656,23,0.357991815,5.41151638,23,0.274116992,5.847530723,44.08695652,5.459984011,-86.82990413,16.954,0.884615385,1.070979459,0.715708314,10.86247385
113.2883693,70,0.764527769,9.440697439,70,0.310778771,12.30459873,49.11428571,7.931431048,-62.12882951,33.726,0.833333333,1.551371833,0.64716995,8.040384
33.16743835,6,0.745355992,2.763953196,6,0.272528946,3.464101615,38,2.309401077,90,5.516,1,1.5,1,6.1992
166.9391121,152,0.276192946,13.91159268,152,0.381342953,14.27773533,66.09868421,13.72236296,23.86452861,41.293,0.974358974,1.040472065,0.967411054,8.827030588
124.8377027,85,0.35435353,10.4031419,85,0.287656491,10.89059545,49.30588235,10.18392139,71.32479078,31.162,0.977011494,1.069391154,0.907715135,8.733805714
138.0870574,104,0.458666858,11.50725478,104,0.277372834,12.29358371,45.17307692,10.92418054,-77.16873048,34.826,0.962962963,1.125355231,0.906602851,157.69728
40.62165002,9,0.760175561,3.385137501,9,0.234078146,4.464504938,34.33333333,2.90066797,-29.51812173,8.328,1,1.539129947,0.859718724,4.06944
54.16220002,16,0.586269107,4.513516668,16,0.32819701,5.130928914,64,4.156649509,27.99032501,11.512,0.941176471,1.23439056,0.936357336,6.63552
148.9460501,121,0.768782196,12.41217084,121,0.359896464,15.98558569,65.69421488,10.2229531,-78.7153569,45.809,0.858156028,1.563695493,0.634569692,5.732339056
110.0039483,66,0.697598504,9.166995688,66,0.251883407,10.9838409,36.59090909,7.86979996,-78.3703462,27.242,0.956521739,1.395695057,0.898412012,10.4018087
95.7461473,50,0.529832925,7.978845608,50,0.231271157,9.858089651,37.04,8.360665949,57.13409729,29.409,0.806451613,1.179103401,0.593010069,0.686846911
168.5784881,155,0.576987144,14.04820734,155,0.28071242,15.748171,49.10322581,12.8623695,-45.93140436,44.287,0.945121951,1.224360022,0.865886734,5.678988387
126.2978425,87,0.613079173,10.52482021,87,0.314981511,12.05205053,52.51724138,9.521378712,83.95432584,32.874,0.90625,1.265788379,0.842845525,17.22569143
27.08110001,4,0,2.256758334,4,0.272528946,2.309401077,44,2.309401077,0,3.556,1,1,1,2.669019429
143.9380209,113,0.588943305,11.99483508,113,0.236843247,13.54650005,29.91150442,10.9479339,-72.05414808,38.953,0.926229508,1.237356763,0.801374807,17.95008
38.29845892,8,0.580947502,3.191538243,8,0.317133535,3.651483717,56.25,2.972092417,45,6.831,1,1.228590234,1,0.761472
108.3244,64,0.854086362,9.027033337,64,0.28071242,12.77156591,46.234375,6.642890163,83.4150677,29.731,0.955223881,1.922591763,0.744255275,4.00821696
44.90892382,11,0.684690195,3.742410319,11,0.291266718,4.496907734,49.72727273,3.277500291,-74.92930722,8.791,1,1.372054107,0.970807044,6.718464
116.4802154,74,0.283601162,9.70668462,74,0.28071242,10.00550635,46.32432432,9.594703513,-72.45714905,28.168,0.973684211,1.042815584,0.948607926,10.56054857
112.4762558,69,0.788121608,9.373021316,69,0.245022413,12.27733722,33.73913043,7.556941217,68.24319745,29.293,0.92,1.624643737,0.824217932,1.595831351
57.44768838,18,0.678907164,4.787307365,18,0.253270458,5.661596561,36.77777778,4.156880768,66.89056238,12.066,1,1.361981947,0.978050832,3.015113143
80.10697414,35,0.768444919,6.675581178,35,0.258936453,8.993362355,42.08571429,5.754995897,0.548442912,22.95,0.853658537,1.562705259,0.646065766,3.423823448
109.1674042,65,0.665822268,9.097283683,65,0.234078146,10.94187958,31.44615385,8.163849992,-55.71775306,28.747,0.902777778,1.340284253,0.803253294,8.400463448
62.05059535,21,0.618072771,5.170882946,21,0.274116992,5.958848503,47.33333333,4.684375272,54.84752943,13.679,1,1.272068986,0.932709868,3.664551724
67.70275003,25,0.686045548,5.641895835,25,0.258936453,6.814500372,37.36,4.9579483,56.66097933,16.284,0.961538462,1.374459748,0.832532733,3.276936
189.0834906,195,0.503701968,15.75695755,195,0.284139278,17.05088608,49.37435897,14.72987676,45.54258308,48.48,0.955882353,1.157571536,0.919563398,23.867136
52.44232467,15,0.682730009,4.370193722,15,0.222440471,5.341793632,25,3.903092323,12.32338543,11.239,0.882352941,1.368605503,0.911480861,3.535488
72.91809336,29,0.511026998,6.07650778,29,0.274116992,6.851218841,40.44827586,5.889065604,-85.98525235,17.971,0.90625,1.163379609,0.817569582,1.573429451
119.5868996,78,0.758129927,9.96557497,78,0.267840069,12.8760601,37.97435897,8.396524243,75.72265979,33.925,0.886363636,1.53349883,0.713409907,8.089653782
57.44768838,18,0.70823969,4.787307365,18,0.242302891,5.809303732,31.55555556,4.101206089,77.76418973,12.364,1,1.416486664,0.940818022,1.892496623
94.78385004,49,0.356304373,7.89865417,49,0.247750155,8.312628839,33.83673469,7.767070549,-71.45188781,22.859,0.960784314,1.070239904,0.910834452,10.150272
86.70182393,41,0.247984895,7.225151994,41,0.236843247,7.488883718,29.95121951,7.254960189,-32.42468602,21.544,0.931818182,1.032243255,0.845486357,4.857211139
44.90892382,11,0.684690195,3.742410319,11,0.234078146,4.496907734,32.09090909,3.277500291,-15.07069278,8.791,1,1.372054107,0.970807044,6.395112
92.82933393,47,0.649405906,7.735777828,47,0.242302891,9.043303211,32.23404255,6.87690719,-79.74732701,23.09,0.94,1.315024758,0.858338124,10.64578415
147.7099619,119,0.549853187,12.30916349,119,0.291266718,13.5465296,48.68067227,11.31489219,89.84131341,36.703,0.959677419,1.197230108,0.941928729,167.049216
101.3281979,56,0.418834385,8.444016491,56,0.239580502,9.001036147,31.08928571,8.173504647,-38.58054522,24.554,0.949152542,1.101245614,0.917437663,4.76928
48.82114734,13,0.505789615,4.068428945,13,0.267840069,4.470371451,47.53846154,3.856396618,-45,9.461,1,1.159209463,1,5.6448
221.668357,268,0.572231642,18.47236309,268,0.384109922,20.78029847,73.51492537,17.04175728,-60.87824707,65.26,0.890365449,1.219375334,0.719800643,54.87111529
364.8418218,726,0.200172427,30.40348515,726,0.564616878,30.79987545,90.43250689,30.17650706,-40.46279294,95.959,0.964143426,1.020657407,0.928953513,88.293888
62.05059535,21,0.533168364,5.170882946,21,0.225469467,5.735232685,27.04761905,4.852059377,-51.04737854,13.29,0.954545455,1.182020301,0.977394383,1.042848
108.3244,64,0.815846028,9.027033337,64,0.32819701,12.08502146,58.8125,6.988395593,-77.78030914,28.003,0.941176471,1.72929842,0.829133625,6.368914286
136.7528516,102,0.50651992,11.39607097,102,0.274116992,12.3764264,44.41176471,10.67130459,7.874452537,34.925,0.953271028,1.159785694,0.884549265,8.465381053
38.29845892,4,0.968245837,2.256758334,4,0.207090218,4.618802154,24,1.154700538,0,5.88,1,4,0.617594511,0.96768
125.569895,86,0.526210222,10.46415791,86,0.267840069,11.43496627,40.54651163,9.723775203,51.37375775,30.98,0.955555556,1.175980114,0.928217447,30.51202065
38.29845892,8,0.717405908,3.191538243,8,0.240941697,4.136642609,33.875,2.881814462,-17.29614434,7.865,1,1.435429887,0.829839424,3.270123243
91.83647829,46,0.506089138,7.653039857,46,0.239580502,8.38543178,33.34782609,7.23227709,18.78136258,21.8,0.958333333,1.15944559,0.929221675,10.82823805
74.16464679,30,0.790741108,6.180387232,30,0.258936453,8.373557852,39.76666667,5.125879438,-52.04066138,18.823,0.882352941,1.633584627,0.781420521,7.61664
52.44232467,15,0.837427047,4.370193722,15,0.231271157,6.939522184,29.13333333,3.792789748,-51.69624888,15.73,0.681818182,1.829661712,0.529278211,4.585195102
110.8341785,67,0.483829729,9.236181543,67,0.267840069,10.28726568,51.19402985,9.003025582,26.70024394,31.576,0.893333333,1.142645391,0.69853064,13.97677903
27.08110001,4,0,2.256758334,4,0.214316055,2.309401077,23,2.309401077,0,3.556,1,1,1,3.402432
123.3602814,80,0.514182642,10.09253009,80,0.298774836,11.83679433,54.1125,10.15219024,-40.56635633,40.566,0.816326531,1.16593504,0.526242691,3.605561379
52.44232467,15,0.683129638,4.370193722,15,0.332803483,5.290405987,55.4,3.863568305,27.37621247,11.421,0.9375,1.36930567,0.888840265,17.192736
50.66409895,14,0.633030793,4.222008246,14,0.219300732,5.140387837,24.5,3.979311031,76.22359421,11.33,0.933333333,1.29177835,0.840050202,7.87221504
256.5567998,357,0.600198191,21.32009656,357,0.543401644,24.22539046,82.74509804,19.37671049,51.82572864,74.804,0.901515152,1.250232359,0.738405551,18.52482462
67.70275003,25,0.682191861,5.641895835,25,0.242302891,7.175134647,30.08,5.24626624,-17.32047376,17.69,0.925925926,1.367664987,0.723943917,6.141515294
50.66409895,14,0.798803628,4.222008246,14,0.250496356,5.570349065,37.21428571,3.351076647,7.161359989,10.751,1,1.662256538,0.911530691,7.731565714
95.7461473,50,0.625261707,7.978845608,50,0.335156461,9.379614432,51.74,7.319993154,5.916325763,24.455,0.892857143,1.28136929,0.825028483,14.70820431
129.8763931,92,0.457829879,10.82303276,92,0.222440471,11.59228655,26.07608696,10.30600435,70.85745991,32.386,0.948453608,1.12480901,0.915938111,19.935072
57.44768838,18,0.422500148,4.787307365,18,0.22983912,5.206833117,28.66666667,4.719280129,-45,12.918,1,1.103310881,0.877027716,10.45369377
81.24330003,36,0.473587271,6.770275003,36,0.279042627,7.597808902,52.47222222,6.691746613,22.1329871,20.899,0.9,1.13539997,0.782748106,9.61344
30.27759026,3,0.942809042,1.954410048,3,0.217664963,3.464101615,25,1.154700538,0,3.92,1,3,0.756006963,14.02870154
64.93819656,23,0.404998402,5.41151638,23,0.298774836,6.371382229,54.56521739,5.825465587,-32.64878489,18.269,0.821428571,1.093712105,0.630493077,16.18166634
97.64229468,52,0.360101024,8.13685789,52,0.277372834,8.511066376,44.13461538,7.940087144,5.336433518,22.95,1,1.071910953,0.959869138,7.904365714
30.27759026,5,0.765092056,2.523132522,5,0.236843247,3.306559138,29,2.12916259,18.43494882,4.962,1,1.552985739,0.956807706,2.35224
156.1572405,133,0.604278538,13.01310338,133,0.242302891,14.85365189,35.07518797,11.83499097,20.73172282,43.46,0.886666667,1.255062377,0.769591011,20.1874752
57.44768838,17,0.663079031,4.652426492,17,0.285897885,5.537351913,58.58823529,4.144981429,82.86774385,11.975,0.944444444,1.335917183,0.934869443,8.602298182
143.9380209,113,0.817894115,11.99483508,113,0.389725859,16.38318966,73.92035398,9.426375617,76.02681492,43.948,0.84962406,1.738015789,0.640381003,12.655872
91.83647829,46,0.505363634,7.653039857,46,0.257508807,8.329988941,36.58695652,7.188001454,-68.33853054,22.098,0.978723404,1.158874131,0.907408854,0.476928
33.16743835,6,0.833333333,2.763953196,6,0.257508807,4,47.5,2.211083194,90,6.368,1,1.809068067,0.833752763,3.4691328
115.69051,73,0.432946723,9.64087583,73,0.25608116,10.35310995,38.09589041,9.332495312,-85.25194745,28.747,0.960526316,1.109361388,0.902115237,6.353705235
84.56070768,39,0.483202904,7.04672564,39,0.28071242,7.666273359,42.71794872,6.711886699,-41.03433399,20.138,0.951219512,1.1421935,0.904323294,4.25016
106.6183974,62,0.597739776,8.884866447,62,0.217664963,10.39417524,24.53225806,8.332908321,73.69474952,30.079,0.849315068,1.247364646,0.705970903,5.413143273
66.3348767,24,0.430876857,5.527906392,24,0.289461605,5.957245711,42.625,5.375882479,-75.63693467,14.787,1,1.108142846,0.938271891,1.756955676
82.36395021,37,0.566550563,6.863662518,37,0.222440471,7.790990342,25.91891892,6.419986221,-84.11585553,20.047,0.925,1.213552502,0.864694716,4.383089396
130.5803354,93,0.490773975,10.88169461,93,0.298774836,11.71622546,49.95698925,10.20819405,-83.01608933,31.46,0.989361702,1.147727541,0.976114208,5.157931886
38.29845892,8,0.742134037,3.191538243,8,0.263326587,4.349482708,44.125,2.915247303,-29.87178142,9.18,0.888888889,1.491977269,0.662164901,4.3006464
